title;sentence;sentence_id;health;healthSubclass;water;waterSubclass;agriculture;agricultureSubclass;culturesAffected;economy;economySubclass;social;socialSubclass;infrastructure;infraSubclass
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Only about one-third of those suffering in less affected communes said that their psychological problems got worse during and after the flood, while the percentage of people in severely affected communes (Nam P. Tien and Thinh Liet) with worsening psychological problem during and after the flood were 84.1 and 63.1%, respectively.;FHIHVN_116;1;MIND;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;There is no significant difference in the number of respondents reporting that his/her family members had ever been diagnosed with developing hypertension between the heavily flood affected commune and less affected commune in the rural or urban district of Hanoi.;FHIHVN_120;1;OTHER;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Although almost all reported cases of hypertension occurred before the heavy rain/flood, the percentage of people reporting that it got worse after the flood was significantly higher in the severely affected commune than that of the less affected commune in the urban district (20.3% in Thanh Tri and 42.9% in Thinh Liet).;FHIHVN_122;1;OTHER;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;The majority of all cases in the affected communes reported that they were diagnosed with dengue fever after the flood (86.7% in Nam P. Tien and 85.7% in Thinh Liet).;FHIHVN_125;1;INFC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Two out of three cases in Thanh Tri occurred after the flood.;FHIHVN_127;1;INFC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;In both flood affected communes, almost all people who ever had suffered from pink eye were reported to have got pink eye after the flood (92.8% in Nam P. Tien and 100% in Thinh Liet).;FHIHVN_130;1;INFC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;And almost all dermatitis cases reported were diagnosed by the health staff after the flood.;FHIHVN_137;1;SKIN;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;The number of people in Nam P. Tien who were displaced was quite high because the commune was seriously flooded.;FHIHVN_144;;;;;;;;;;1;DISP;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;For that reason, the first option for those who had to evacuate their home was to move to a relative or friend's house nearby, followed by other options such as moving to the community house, schools, and so on.;FHIHVN_148;;;;;;;;;;1;DISP;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;In this study we found that the usual health care services and medication for people were not available for 50% of residents in both urban and rural flood affected communes.;FHIHVN_153;;;;;;;;;;;;1;STRAIN
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;This was mainly due to roads heavily damaged by rain and unavailable transportation facilities.;FHIHVN_154;;;;;;;;;;;;1;TRSP
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;When it comes to injuries, the result showed that falls and drowning were the major cause of injuries occurring within 1 month of the flood.;FHIHVN_159;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;With regards to health conditions, although this study is just a snapshot of the heath situation of residents in four studied communes within 1 month after the heavy rains/flooding in Hanoi, the findings revealed higher proportions of pink eye, dermatitis, and psychological problems in severely affected communes as compared to that of the controlled communes.;FHIHVN_163;1;INFC, SKIN, MIND;;;;;;;;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;Reports show that after Hurricane David in 1979, Dominica experienced a 30% decline in tourist arrivals as a consequence of destruction to infrastructure and facilities (Benson et al., 2001).;HSCTCA_72;;;;;;;;1;RECR;;;1;PUBL
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;More recently in 2017, Hurricane Irma sharply reduced American visitors by 79% in Sint Maarten and 45.6% in Puerto Rico compared to the previous year (CTO, 2019).;HSCTCA_73;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;These low numbers coincide with Hurricane Ivan, which caused large destruction.;HSCTCA_234;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;The results from Table 5 and Figure 5 (top plane) show that hurricanes have an immediate and significant negative impact on the number of tourist arrivals in the month of a strike and 1 month after on cruise ship (a drop of 2.33 and 1.21 percentage points) and airplane (a drop of 0.57 and 0.27 percentage points) arrivals.;HSCTCA_268;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;However, cruise ship arrivals are significantly harder hit, with an impact about 4 times that of airplane arrivals.;HSCTCA_270;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;If averaged, the impact on both types of arrivals equals to a drop of 1.10 percentage points.;HSCTCA_272;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;Granvorka and Strobl (2013) similarly found that hurricanes reduced total arrivals to the Caribbean in the month of a strike by 1.76 percentage points.;HSCTCA_274;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;When we used the mean HDI value of all the months when a hurricane actually occurred, the revenue losses during the month of a strike was US$1.95 million from cruise ship tourists and US$0.72 million from airplane tourists.;HSCTCA_291;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;For instance, 6 months after a hurricane occurred, revenue losses from cruise ship passengers amounted to US$2.31 million, whereas revenues from airplane tourists were positive and totaled US$2.33 million.;HSCTCA_293;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;In this case, the drop in cruise ship tourists caused revenue losses of US$14.65 million during the month of a strike, and US$17.3 million 6 months after.;HSCTCA_298;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;Meanwhile, the revenue losses from airplane tourists was US$5.38 million in month t = 0, but the net impact 6 months after was positive and amounted to US$17.49 million.;HSCTCA_300;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;Thus, the net impact of hurricanes on tourist arrivals is roughly zero.;HSCTCA_302;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;The findings of this article demonstrate that there was an initial and significant negative impact of hurricanes (in the month of a strike and up to 1 month thereafter) on air and cruise arrivals in the Caribbean.;HSCTCA_307;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;The results also suggest that the magnitude of the negative effect was different for cruise versus air arrivals.;HSCTCA_309;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;Cruise ship passengers were about 4 times more adversely affected by hurricanes than air passengers.;HSCTCA_311;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;While airplane arrivals quickly rebounded and showed a net positive effect from the third to the sixth month following a hurricane event, the number of cruise ship arrivals did not experience a similar recovery, and results in an overall zero net effect on total arrivals.;HSCTCA_315;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;By doing so, cruise ship passengers miss one or more of their destinations, and leave the skipped port/islands with no chance to attract these missed tourists in the immediate future.;HSCTCA_327;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;On the other hand, although also negatively impacted, airplane arrivals appear to absorb the hurricane shock in a more resilient manner.;HSCTCA_331;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;The recovery in the number of tourist arrivals up to 6 months after a hurricane shock was positive and significant for airplane arrivals only.;HSCTCA_336;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;The net monetary implication of a hurricane on tourism when combining both tourist segments comes out at approximately zero.;HSCTCA_341;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;In other words, there was a shift in the tourism revenue flow after a hurricane, but the aggregated tourism revenue stayed constant.;HSCTCA_344;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;"The fall in arrivals after a hurricane strike is likely due to damages to infrastructure including air and sea ports, amenities, hotels and other accommodations, and tourist attractions, along with a general increase in economic and social disruption and safety and security concerns, all of which reduce the destination’s ability to accommodate tourists and its attractiveness, at least in the short term (Becken et al., 2015; Rossello et al., 2020; Sonmez et al., 1999).";HSCTCA_352;;;;;;;;1;RECR;;;1;TRSP, PUBL
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;The empirical results of this article also suggest that natural disasters present challenges for tourism managers as they have to deal with an unexpected fall in tourism demand.;HSCTCA_363;;;;;;;;1;RECR;;;;
The impact of hurricane strikes on cruise ship and airplane tourist arrivals in the Caribbean;Air arrivals recovered a few months later, implying that the net overall effect on tourism expenditure was roughly zero.;HSCTCA_374;;;;;;;;1;RECR;;;;
Tree mortality following drought in the central and southern Sierra Nevada, California, U.S.;The 2012–2015 drought resulted in progressive canopy water stress of at least 888 million trees and severe canopy water stress of at least 58 million trees (Asner et al., 2016), substantial mortality of dominant and co-dominant trees (Brodrick and Asner, 2017), and impacts to many ecological goods and services.;TMDCSN_5;;;;;;;;1;FRST;;;;
